AGS,Altersgruppe,Name,GueltigAb,GueltigBis,Einwohner,männlich,weiblich
06431,A35-A59,LK Bergstraße,2021-08-27,2222-12-31,95641,47570,48071
06431,A60-A79,LK Bergstraße,2021-08-27,2222-12-31,62756,30096,32660
06431,A80+,LK Bergstraße,2021-08-27,2222-12-31,19210,7654,11556
06431,unbekannt,LK Bergstraße,2020-01-01,2222-12-31,0,0,0
06432,A00+,LK Darmstadt-Dieburg,2020-01-01,2020-10-07,297399,,
06432,A00+,LK Darmstadt-Dieburg,2020-10-08,2021-08-26,297844,,
06432,A00+,LK Darmstadt-Dieburg,2021-08-27,2222-12-31,297701,147765,149936
06432,A00-A04,LK Darmstadt-Dieburg,2021-08-27,2222-12-31,14533,7342,7191
06432,A05-A14,LK Darmstadt-Dieburg,2021-08-27,2222-12-31,28292,14523,13769
06432,A15-A34,LK Darmstadt-Dieburg,2021-08-27,2222-12-31,64222,33796,30426
06432,A35-A59,LK Darmstadt-Dieburg,2021-08-27,2222-12-31,106111,52833,53278
06432,A60-A79,LK Darmstadt-Dieburg,2021-08-27,2222-12-31,65672,31505,34167
06432,A80+,LK Darmstadt-Dieburg,2021-08-27,2222-12-31,18871,7766,11105
06432,unbekannt,LK Darmstadt-Dieburg,2020-01-01,2222-12-31,0,0,0
06433,A00+,LK Groß-Gerau,2020-01-01,2020-10-07,274526,,
06433,A00+,LK Groß-Gerau,2020-10-08,2021-08-26,275726,,
06433,A00+,LK Groß-Gerau,2021-08-27,2222-12-31,275807,138154,137653
06433,A00-A04,LK Groß-Gerau,2021-08-27,2222-12-31,14582,7566,7016
06433,A05-A14,LK Groß-Gerau,2021-08-27,2222-12-31,26982,13792,13190
06433,A15-A34,LK Groß-Gerau,2021-08-27,2222-12-31,64617,33886,30731
06433,A35-A59,LK Groß-Gerau,2021-08-27,2222-12-31,98567,50320,48247
06433,A60-A79,LK Groß-Gerau,2021-08-27,2222-12-31,54099,25663,28436
06433,A80+,LK Groß-Gerau,2021-08-27,2222-12-31,16960,6927,10033
06433,unbekannt,LK Groß-Gerau,2020-01-01,2222-12-31,0,0,0
06434,A00+,LK Hochtaunuskreis,2020-01-01,2020-10-07,236564,,
06434,A00+,LK Hochtaunuskreis,2020-10-08,2021-08-26,236914,,
06434,A00+,LK Hochtaunuskreis,2021-08-27,2222-12-31,237281,115161,122120
06434,A00-A04,LK Hochtaunuskreis,2021-08-27,2222-12-31,10937,5607,5330
06434,A05-A14,LK Hochtaunuskreis,2021-08-27,2222-12-31,24580,12639,11941
06434,A15-A34,LK Hochtaunuskreis,2021-08-27,2222-12-31,45749,23861,21888
06434,A35-A59,LK Hochtaunuskreis,2021-08-27,2222-12-31,86264,41800,44464
06434,A60-A79,LK Hochtaunuskreis,2021-08-27,2222-12-31,51243,23874,27369
06434,A80+,LK Hochtaunuskreis,2021-08-27,2222-12-31,18508,7380,11128
06434,unbekannt,LK Hochtaunuskreis,2020-01-01,2222-12-31,0,0,0
06435,A00+,LK Main-Kinzig-Kreis,2020-01-01,2020-10-07,418950,,
06435,A00+,LK Main-Kinzig-Kreis,2020-10-08,2021-08-26,420552,,
06435,A00+,LK Main-Kinzig-Kreis,2021-08-27,2222-12-31,421689,207943,213746
06435,A00-A04,LK Main-Kinzig-Kreis,2021-08-27,2222-12-31,20352,10489,9863
06435,A05-A14,LK Main-Kinzig-Kreis,2021-08-27,2222-12-31,38894,20031,18863
06435,A15-A34,LK Main-Kinzig-Kreis,2021-08-27,2222-12-31,91832,47747,44085
06435,A35-A59,LK Main-Kinzig-Kreis,2021-08-27,2222-12-31,148590,73992,74598
06435,A60-A79,LK Main-Kinzig-Kreis,2021-08-27,2222-12-31,93478,44304,49174
06435,A80+,LK Main-Kinzig-Kreis,2021-08-27,2222-12-31,28543,11380,17163
06435,unbekannt,LK Main-Kinzig-Kreis,2020-01-01,2222-12-31,0,0,0
06436,A00+,LK Main-Taunus-Kreis,2020-01-01,2020-10-07,237735,,
06436,A00+,LK Main-Taunus-Kreis,2020-10-08,2021-08-26,238558,,
06436,A00+,LK Main-Taunus-Kreis,2021-08-27,2222-12-31,239264,117253,122011
06436,A00-A04,LK Main-Taunus-Kreis,2021-08-27,2222-12-31,11889,6132,5757
06436,A05-A14,LK Main-Taunus-Kreis,2021-08-27,2222-12-31,24389,12587,11802
06436,A15-A34,LK Main-Taunus-Kreis,2021-08-27,2222-12-31,49056,25440,23616
06436,A35-A59,LK Main-Taunus-Kreis,2021-08-27,2222-12-31,87839,43302,44537
06436,A60-A79,LK Main-Taunus-Kreis,2021-08-27,2222-12-31,49130,22805,26325
06436,A80+,LK Main-Taunus-Kreis,2021-08-27,2222-12-31,16961,6987,9974
06436,unbekannt,LK Main-Taunus-Kreis,2020-01-01,2222-12-31,0,0,0
06437,A00+,LK Odenwaldkreis,2020-01-01,2020-10-07,96798,,
06437,A00+,LK Odenwaldkreis,2020-10-08,2021-08-26,96703,,
06437,A00+,LK Odenwaldkreis,2021-08-27,2222-12-31,96754,47806,48948
06437,A00-A04,LK Odenwaldkreis,2021-08-27,2222-12-31,4303,2252,2051
06437,A05-A14,LK Odenwaldkreis,2021-08-27,2222-12-31,8330,4226,4104
06437,A15-A34,LK Odenwaldkreis,2021-08-27,2222-12-31,20139,10537,9602
06437,A35-A59,LK Odenwaldkreis,2021-08-27,2222-12-31,33003,16403,16600
06437,A60-A79,LK Odenwaldkreis,2021-08-27,2222-12-31,23567,11434,12133
06437,A80+,LK Odenwaldkreis,2021-08-27,2222-12-31,7412,2954,4458
06437,unbekannt,LK Odenwaldkreis,2020-01-01,2222-12-31,0,0,0
06438,A00+,LK Offenbach,2020-01-01,2020-10-07,354092,,
06438,A00+,LK Offenbach,2020-10-08,2021-08-26,355813,,
06438,A00+,LK Offenbach,2021-08-27,2222-12-31,356542,175634,180908
06438,A00-A04,LK Offenbach,2021-08-27,2222-12-31,18250,9363,8887
06438,A05-A14,LK Offenbach,2021-08-27,2222-12-31,34216,17737,16479
06438,A15-A34,LK Offenbach,2021-08-27,2222-12-31,77984,40380,37604
06438,A35-A59,LK Offenbach,2021-08-27,2222-12-31,126374,62901,63473
06438,A60-A79,LK Offenbach,2021-08-27,2222-12-31,75410,35505,39905
06438,A80+,LK Offenbach,2021-08-27,2222-12-31,24308,9748,14560
06438,unbekannt,LK Offenbach,2020-01-01,2222-12-31,0,0,0
06439,A00+,LK Rheingau-Taunus-Kreis,2020-01-01,2020-10-07,187157,,
06439,A00+,LK Rheingau-Taunus-Kreis,2020-10-08,2021-08-26,187160,,
06439,A00+,LK Rheingau-Taunus-Kreis,2021-08-27,2222-12-31,187433,92092,95341
06439,A00-A04,LK Rheingau-Taunus-Kreis,2021-08-27,2222-12-31,8215,4230,3985
06439,A05-A14,LK Rheingau-Taunus-Kreis,2021-08-27,2222-12-31,16924,8713,8211
06439,A15-A34,LK Rheingau-Taunus-Kreis,2021-08-27,2222-12-31,37852,19847,18005
06439,A35-A59,LK Rheingau-Taunus-Kreis,2021-08-27,2222-12-31,66765,32849,33916
06439,A60-A79,LK Rheingau-Taunus-Kreis,2021-08-27,2222-12-31,43841,20814,23027
06439,A80+,LK Rheingau-Taunus-Kreis,2021-08-27,2222-12-31,13836,5639,8197
06439,unbekannt,LK Rheingau-Taunus-Kreis,2020-01-01,2222-12-31,0,0,0
06440,A00+,LK Wetteraukreis,2020-01-01,2020-10-07,306460,,
06440,A00+,LK Wetteraukreis,2020-10-08,2021-08-26,308339,,
06440,A00+,LK Wetteraukreis,2021-08-27,2222-12-31,310353,153604,156749
06440,A00-A04,LK Wetteraukreis,2021-08-27,2222-12-31,14727,7514,7213
06440,A05-A14,LK Wetteraukreis,2021-08-27,2222-12-31,29147,14976,14171
06440,A15-A34,LK Wetteraukreis,2021-08-27,2222-12-31,66742,35118,31624
06440,A35-A59,LK Wetteraukreis,2021-08-27,2222-12-31,111437,55342,56095
06440,A60-A79,LK Wetteraukreis,2021-08-27,2222-12-31,67283,32491,34792
06440,A80+,LK Wetteraukreis,2021-08-27,2222-12-31,21017,8163,12854
06440,unbekannt,LK Wetteraukreis,2020-01-01,2222-12-31,0,0,0
06531,A00+,LK Gießen,2020-01-01,2020-10-07,268876,,
06531,A00+,LK Gießen,2020-10-08,2021-08-26,270688,,
06531,A00+,LK Gießen,2021-08-27,2222-12-31,271667,134060,137607
06531,A00-A04,LK Gießen,2021-08-27,2222-12-31,13048,6762,6286
06531,A05-A14,LK Gießen,2021-08-27,2222-12-31,23087,11740,11347
06531,A15-A34,LK Gießen,2021-08-27,2222-12-31,77204,39323,37881
06531,A35-A59,LK Gießen,2021-08-27,2222-12-31,86763,43433,43330
06531,A60-A79,LK Gießen,2021-08-27,2222-12-31,54712,26135,28577
06531,A80+,LK Gießen,2021-08-27,2222-12-31,16853,6667,10186
06531,unbekannt,LK Gießen,2020-01-01,2222-12-31,0,0,0
06532,A00+,LK Lahn-Dill-Kreis,2020-01-01,2020-10-07,253777,,
06532,A00+,LK Lahn-Dill-Kreis,2020-10-08,2021-08-26,253319,,
06532,A00+,LK Lahn-Dill-Kreis,2021-08-27,2222-12-31,253373,124944,128429
06532,A00-A04,LK Lahn-Dill-Kreis,2021-08-27,2222-12-31,11855,6054,5801
06532,A05-A14,LK Lahn-Dill-Kreis,2021-08-27,2222-12-31,23098,11976,11122
06532,A15-A34,LK Lahn-Dill-Kreis,2021-08-27,2222-12-31,55174,28853,26321
06532,A35-A59,LK Lahn-Dill-Kreis,2021-08-27,2222-12-31,87329,43522,43807
06532,A60-A79,LK Lahn-Dill-Kreis,2021-08-27,2222-12-31,57363,27492,29871
06532,A80+,LK Lahn-Dill-Kreis,2021-08-27,2222-12-31,18554,7047,11507
06532,unbekannt,LK Lahn-Dill-Kreis,2020-01-01,2222-12-31,0,0,0
06533,A00+,LK Limburg-Weilburg,2020-01-01,2020-10-07,172083,,
06533,A00+,LK Limburg-Weilburg,2020-10-08,2021-08-26,171912,,
06533,A00+,LK Limburg-Weilburg,2021-08-27,2222-12-31,172291,85533,86758
06533,A00-A04,LK Limburg-Weilburg,2021-08-27,2222-12-31,7831,3990,3841
06533,A05-A14,LK Limburg-Weilburg,2021-08-27,2222-12-31,15569,7974,7595
06533,A15-A34,LK Limburg-Weilburg,2021-08-27,2222-12-31,37808,19902,17906
06533,A35-A59,LK Limburg-Weilburg,2021-08-27,2222-12-31,60164,30090,30074
06533,A60-A79,LK Limburg-Weilburg,2021-08-27,2222-12-31,38941,18865,20076
06533,A80+,LK Limburg-Weilburg,2021-08-27,2222-12-31,11978,4712,7266
06533,unbekannt,LK Limburg-Weilburg,2020-01-01,2222-12-31,0,0,0
06534,A00+,LK Marburg-Biedenkopf,2020-01-01,2020-10-07,246648,,
06534,A00+,LK Marburg-Biedenkopf,2020-10-08,2021-08-26,247084,,
06534,A00+,LK Marburg-Biedenkopf,2021-08-27,2222-12-31,245903,121031,124872
06534,A00-A04,LK Marburg-Biedenkopf,2021-08-27,2222-12-31,10748,5509,5239
06534,A05-A14,LK Marburg-Biedenkopf,2021-08-27,2222-12-31,21637,11095,10542
06534,A15-A34,LK Marburg-Biedenkopf,2021-08-27,2222-12-31,66926,33761,33165
06534,A35-A59,LK Marburg-Biedenkopf,2021-08-27,2222-12-31,80467,40459,40008
06534,A60-A79,LK Marburg-Biedenkopf,2021-08-27,2222-12-31,50069,24020,26049
06534,A80+,LK Marburg-Biedenkopf,2021-08-27,2222-12-31,16056,6187,9869
06534,unbekannt,LK Marburg-Biedenkopf,2020-01-01,2222-12-31,0,0,0
06535,A00+,LK Vogelsbergkreis,2020-01-01,2020-10-07,105878,,
06535,A00+,LK Vogelsbergkreis,2020-10-08,2021-08-26,105643,,
06535,A00+,LK Vogelsbergkreis,2021-08-27,2222-12-31,105506,52728,52778
06535,A00-A04,LK Vogelsbergkreis,2021-08-27,2222-12-31,4343,2234,2109
06535,A05-A14,LK Vogelsbergkreis,2021-08-27,2222-12-31,8787,4490,4297
06535,A15-A34,LK Vogelsbergkreis,2021-08-27,2222-12-31,20739,11113,9626
06535,A35-A59,LK Vogelsbergkreis,2021-08-27,2222-12-31,36212,18265,17947
06535,A60-A79,LK Vogelsbergkreis,2021-08-27,2222-12-31,26559,13166,13393
06535,A80+,LK Vogelsbergkreis,2021-08-27,2222-12-31,8866,3460,5406
06535,unbekannt,LK Vogelsbergkreis,2020-01-01,2222-12-31,0,0,0
06611,A00+,SK Kassel,2020-01-01,2020-10-07,201585,,
06611,A00+,SK Kassel,2020-10-08,2021-08-26,202137,,
06611,A00+,SK Kassel,2021-08-27,2222-12-31,201048,98897,102151
06611,A00-A04,SK Kassel,2021-08-27,2222-12-31,10129,5179,4950
06611,A05-A14,SK Kassel,2021-08-27,2222-12-31,17298,9057,8241
06611,A15-A34,SK Kassel,2021-08-27,2222-12-31,57768,30154,27614
06611,A35-A59,SK Kassel,2021-08-27,2222-12-31,63621,31715,31906
06611,A60-A79,SK Kassel,2021-08-27,2222-12-31,39109,17995,21114
06611,A80+,SK Kassel,2021-08-27,2222-12-31,13123,4797,8326
06611,unbekannt,SK Kassel,2020-01-01,2222-12-31,0,0,0
06631,A00+,LK Fulda,2020-01-01,2020-10-07,222584,,
06631,A00+,LK Fulda,2020-10-08,2021-08-26,223145,,
06631,A00+,LK Fulda,2021-08-27,2222-12-31,223023,110769,112254
06631,A00-A04,LK Fulda,2021-08-27,2222-12-31,10675,5510,5165
06631,A05-A14,LK Fulda,2021-08-27,2222-12-31,20441,10457,9984
06631,A15-A34,LK Fulda,2021-08-27,2222-12-31,52512,27472,25040
06631,A35-A59,LK Fulda,2021-08-27,2222-12-31,75555,38052,37503
06631,A60-A79,LK Fulda,2021-08-27,2222-12-31,47211,22803,24408
06631,A80+,LK Fulda,2021-08-27,2222-12-31,16629,6475,10154
06631,unbekannt,LK Fulda,2020-01-01,2222-12-31,0,0,0
06632,A00+,LK Hersfeld-Rotenburg,2020-01-01,2020-10-07,120829,,
06632,A00+,LK Hersfeld-Rotenburg,2020-10-08,2021-08-26,120719,,
06632,A00+,LK Hersfeld-Rotenburg,2021-08-27,2222-12-31,120304,60363,59941
06632,A00-A04,LK Hersfeld-Rotenburg,2021-08-27,2222-12-31,5445,2840,2605
06632,A05-A14,LK Hersfeld-Rotenburg,2021-08-27,2222-12-31,10639,5531,5108
06632,A15-A34,LK Hersfeld-Rotenburg,2021-08-27,2222-12-31,25097,13415,11682
06632,A35-A59,LK Hersfeld-Rotenburg,2021-08-27,2222-12-31,40558,20657,19901
06632,A60-A79,LK Hersfeld-Rotenburg,2021-08-27,2222-12-31,28769,14010,14759
06632,A80+,LK Hersfeld-Rotenburg,2021-08-27,2222-12-31,9796,3910,5886
06632,unbekannt,LK Hersfeld-Rotenburg,2020-01-01,2222-12-31,0,0,0
06633,A00+,LK Kassel,2020-01-01,2020-10-07,236633,,
06633,A00+,LK Kassel,2020-10-08,2021-08-26,236764,,
06633,A00+,LK Kassel,2021-08-27,2222-12-31,237007,116369,120638
06633,A00-A04,LK Kassel,2021-08-27,2222-12-31,10570,5426,5144
06633,A05-A14,LK Kassel,2021-08-27,2222-12-31,20507,10608,9899
06633,A15-A34,LK Kassel,2021-08-27,2222-12-31,46588,24291,22297
06633,A35-A59,LK Kassel,2021-08-27,2222-12-31,81573,40370,41203
06633,A60-A79,LK Kassel,2021-08-27,2222-12-31,58611,28068,30543
06633,A80+,LK Kassel,2021-08-27,2222-12-31,19158,7606,11552
06633,unbekannt,LK Kassel,2020-01-01,2222-12-31,0,0,0
06634,A00+,LK Schwalm-Eder-Kreis,2020-01-01,2020-10-07,180222,,
06634,A00+,LK Schwalm-Eder-Kreis,2020-10-08,2021-08-26,179673,,
06634,A00+,LK Schwalm-Eder-Kreis,2021-08-27,2222-12-31,179840,90114,89726
06634,A00-A04,LK Schwalm-Eder-Kreis,2021-08-27,2222-12-31,7633,3967,3666
06634,A05-A14,LK Schwalm-Eder-Kreis,2021-08-27,2222-12-31,15735,8060,7675
06634,A15-A34,LK Schwalm-Eder-Kreis,2021-08-27,2222-12-31,37155,19933,17222
06634,A35-A59,LK Schwalm-Eder-Kreis,2021-08-27,2222-12-31,62632,31835,30797
06634,A60-A79,LK Schwalm-Eder-Kreis,2021-08-27,2222-12-31,42888,21006,21882
06634,A80+,LK Schwalm-Eder-Kreis,2021-08-27,2222-12-31,13797,5313,8484
06634,unbekannt,LK Schwalm-Eder-Kreis,2020-01-01,2222-12-31,0,0,0
06635,A00+,LK Waldeck-Frankenberg,2020-01-01,2020-10-07,156953,,
06635,A00+,LK Waldeck-Frankenberg,2020-10-08,2021-08-26,156406,,
06635,A00+,LK Waldeck-Frankenberg,2021-08-27,2222-12-31,156528,77946,78582
06635,A00-A04,LK Waldeck-Frankenberg,2021-08-27,2222-12-31,6931,3555,3376
06635,A05-A14,LK Waldeck-Frankenberg,2021-08-27,2222-12-31,14042,7210,6832
06635,A15-A34,LK Waldeck-Frankenberg,2021-08-27,2222-12-31,32667,17579,15088
06635,A35-A59,LK Waldeck-Frankenberg,2021-08-27,2222-12-31,53637,26907,26730
06635,A60-A79,LK Waldeck-Frankenberg,2021-08-27,2222-12-31,37016,17936,19080
06635,A80+,LK Waldeck-Frankenberg,2021-08-27,2222-12-31,12235,4759,7476
06635,unbekannt,LK Waldeck-Frankenberg,2020-01-01,2222-12-31,0,0,0
06636,A00+,LK Werra-Meißner-Kreis,2020-01-01,2020-10-07,101017,,
06636,A00+,LK Werra-Meißner-Kreis,2020-10-08,2021-08-26,100629,,
06636,A00+,LK Werra-Meißner-Kreis,2021-08-27,2222-12-31,100046,49620,50426
06636,A00-A04,LK Werra-Meißner-Kreis,2021-08-27,2222-12-31,4087,2200,1887
06636,A05-A14,LK Werra-Meißner-Kreis,2021-08-27,2222-12-31,8112,4139,3973
06636,A15-A34,LK Werra-Meißner-Kreis,2021-08-27,2222-12-31,20402,10904,9498
06636,A35-A59,LK Werra-Meißner-Kreis,2021-08-27,2222-12-31,33331,16680,16651
06636,A60-A79,LK Werra-Meißner-Kreis,2021-08-27,2222-12-31,25573,12384,13189
06636,A80+,LK Werra-Meißner-Kreis,2021-08-27,2222-12-31,8541,3313,5228
06636,unbekannt,LK Werra-Meißner-Kreis,2020-01-01,2222-12-31,0,0,0
07,A00+,Rheinland-Pfalz,2020-01-01,2020-10-07,4084844,,
07,A00+,Rheinland-Pfalz,2020-10-08,2021-08-25,4093903,,
07,A00+,Rheinland-Pfalz,2021-08-26,2222-12-31,4098391,2026105,2072286
07,A00-A04,Rheinland-Pfalz,2021-08-26,2222-12-31,194465,99877,94588
07,A05-A14,Rheinland-Pfalz,2021-08-26,2222-12-31,364373,187721,176652
07,A15-A34,Rheinland-Pfalz,2021-08-26,2222-12-31,918690,477954,440736
07,A35-A59,Rheinland-Pfalz,2021-08-26,2222-12-31,1402583,701611,700972
07,A60-A79,Rheinland-Pfalz,2021-08-26,2222-12-31,924854,444675,480179
07,A80+,Rheinland-Pfalz,2021-08-26,2222-12-31,293426,114267,179159
07,unbekannt,Rheinland-Pfalz,2020-01-01,2222-12-31,0,0,0
07111,A00+,SK Koblenz,2020-01-01,2020-10-07,114024,,
07111,A00+,SK Koblenz,2020-10-08,2021-08-26,114052,,
07111,A00+,SK Koblenz,2021-08-27,2222-12-31,113388,55537,57851
07111,A00-A04,SK Koblenz,2021-08-27,2222-12-31,5143,2651,2492
07111,A05-A14,SK Koblenz,2021-08-27,2222-12-31,9085,4648,4437
07111,A15-A34,SK Koblenz,2021-08-27,2222-12-31,31871,16473,15398
07111,A35-A59,SK Koblenz,2021-08-27,2222-12-31,35317,17828,17489
07111,A60-A79,SK Koblenz,2021-08-27,2222-12-31,23175,10707,12468
07111,A80+,SK Koblenz,2021-08-27,2222-12-31,8797,3230,5567
07111,unbekannt,SK Koblenz,2020-01-01,2222-12-31,0,0,0
07131,A00+,LK Ahrweiler,2020-01-01,2020-10-07,129727,,
07131,A00+,LK Ahrweiler,2020-10-08,2021-08-26,130086,,
07131,A00+,LK Ahrweiler,2021-08-27,2222-12-31,130479,64344,66135
07131,A00-A04,LK Ahrweiler,2021-08-27,2222-12-31,5963,3098,2865
07131,A05-A14,LK Ahrweiler,2021-08-27,2222-12-31,10970,5646,5324
07131,A15-A34,LK Ahrweiler,2021-08-27,2222-12-31,26711,14041,12670
07131,A35-A59,LK Ahrweiler,2021-08-27,2222-12-31,44007,21795,22212
07131,A60-A79,LK Ahrweiler,2021-08-27,2222-12-31,31741,15346,16395
07131,A80+,LK Ahrweiler,2021-08-27,2222-12-31,11087,4418,6669
07131,unbekannt,LK Ahrweiler,2020-01-01,2222-12-31,0,0,0
07132,A00+,LK Altenkirchen,2020-01-01,2020-10-07,128705,,
07132,A00+,LK Altenkirchen,2020-10-08,2021-08-26,128805,,
07132,A00+,LK Altenkirchen,2021-08-27,2222-12-31,129087,63943,65144
07132,A00-A04,LK Altenkirchen,2021-08-27,2222-12-31,6132,3129,3003
07132,A05-A14,LK Altenkirchen,2021-08-27,2222-12-31,11751,6040,5711
07132,A15-A34,LK Altenkirchen,2021-08-27,2222-12-31,27657,14531,13126
07132,A35-A59,LK Altenkirchen,2021-08-27,2222-12-31,44161,22147,22014
07132,A60-A79,LK Altenkirchen,2021-08-27,2222-12-31,29909,14504,15405
07132,A80+,LK Altenkirchen,2021-08-27,2222-12-31,9477,3592,5885
07132,unbekannt,LK Altenkirchen,2020-01-01,2222-12-31,0,0,0
07133,A00+,LK Bad Kreuznach,2020-01-01,2020-10-07,158080,,
07133,A00+,LK Bad Kreuznach,2020-10-08,2021-08-26,158345,,
07133,A00+,LK Bad Kreuznach,2021-08-27,2222-12-31,158746,77549,81197
07133,A00-A04,LK Bad Kreuznach,2021-08-27,2222-12-31,7423,3789,3634
07133,A05-A14,LK Bad Kreuznach,2021-08-27,2222-12-31,14170,7266,6904
07133,A15-A34,LK Bad Kreuznach,2021-08-27,2222-12-31,32838,16938,15900
07133,A35-A59,LK Bad Kreuznach,2021-08-27,2222-12-31,54215,26671,27544
07133,A60-A79,LK Bad Kreuznach,2021-08-27,2222-12-31,38320,18273,20047
07133,A80+,LK Bad Kreuznach,2021-08-27,2222-12-31,11780,4612,7168
07133,unbekannt,LK Bad Kreuznach,2020-01-01,2222-12-31,0,0,0
07134,A00+,LK Birkenfeld,2020-01-01,2020-10-07,80720,,
07134,A00+,LK Birkenfeld,2020-10-08,2021-08-26,80951,,
07134,A00+,LK Birkenfeld,2021-08-27,2222-12-31,80830,40087,40743
07134,A00-A04,LK Birkenfeld,2021-08-27,2222-12-31,3851,2002,1849
07134,A05-A14,LK Birkenfeld,2021-08-27,2222-12-31,6854,3500,3354
07134,A15-A34,LK Birkenfeld,2021-08-27,2222-12-31,16929,9077,7852
07134,A35-A59,LK Birkenfeld,2021-08-27,2222-12-31,26546,13273,13273
07134,A60-A79,LK Birkenfeld,2021-08-27,2222-12-31,19963,9642,10321
07134,A80+,LK Birkenfeld,2021-08-27,2222-12-31,6687,2593,4094
07134,unbekannt,LK Birkenfeld,2020-01-01,2222-12-31,0,0,0
07135,A00+,LK Cochem-Zell,2020-01-01,2020-10-07,61587,,
07135,A00+,LK Cochem-Zell,2020-10-08,2021-08-26,61375,,
07135,A00+,LK Cochem-Zell,2021-08-27,2222-12-31,61578,30858,30720
07135,A00-A04,LK Cochem-Zell,2021-08-27,2222-12-31,2568,1310,1258
07135,A05-A14,LK Cochem-Zell,2021-08-27,2222-12-31,4974,2583,2391
07135,A15-A34,LK Cochem-Zell,2021-08-27,2222-12-31,12589,6761,5828
07135,A35-A59,LK Cochem-Zell,2021-08-27,2222-12-31,20997,10567,10430
07135,A60-A79,LK Cochem-Zell,2021-08-27,2222-12-31,15308,7633,7675
07135,A80+,LK Cochem-Zell,2021-08-27,2222-12-31,5142,2004,3138
07135,unbekannt,LK Cochem-Zell,2020-01-01,2222-12-31,0,0,0
07137,A00+,LK Mayen-Koblenz,2020-01-01,2020-10-07,214259,,
07137,A00+,LK Mayen-Koblenz,2020-10-08,2021-08-26,214434,,
07137,A00+,LK Mayen-Koblenz,2021-08-27,2222-12-31,214786,106162,108624
07137,A00-A04,LK Mayen-Koblenz,2021-08-27,2222-12-31,10292,5294,4998
07137,A05-A14,LK Mayen-Koblenz,2021-08-27,2222-12-31,19149,9767,9382
07137,A15-A34,LK Mayen-Koblenz,2021-08-27,2222-12-31,46250,24152,22098
07137,A35-A59,LK Mayen-Koblenz,2021-08-27,2222-12-31,74399,37109,37290
07137,A60-A79,LK Mayen-Koblenz,2021-08-27,2222-12-31,49333,23803,25530
07137,A80+,LK Mayen-Koblenz,2021-08-27,2222-12-31,15363,6037,9326
07137,unbekannt,LK Mayen-Koblenz,2020-01-01,2222-12-31,0,0,0
07138,A00+,LK Neuwied,2020-01-01,2020-10-07,181941,,
07138,A00+,LK Neuwied,2020-10-08,2021-08-26,182811,,
07138,A00+,LK Neuwied,2021-08-27,2222-12-31,183131,90251,92880
07138,A00-A04,LK Neuwied,2021-08-27,2222-12-31,9020,4606,4414
07138,A05-A14,LK Neuwied,2021-08-27,2222-12-31,16929,8733,8196
07138,A15-A34,LK Neuwied,2021-08-27,2222-12-31,39503,20547,18956
07138,A35-A59,LK Neuwied,2021-08-27,2222-12-31,62211,30812,31399
07138,A60-A79,LK Neuwied,2021-08-27,2222-12-31,41940,20246,21694
07138,A80+,LK Neuwied,2021-08-27,2222-12-31,13528,5307,8221
07138,unbekannt,LK Neuwied,2020-01-01,2222-12-31,0,0,0
07140,A00+,LK Rhein-Hunsrück-Kreis,2020-01-01,2020-10-07,102937,,
07140,A00+,LK Rhein-Hunsrück-Kreis,2020-10-08,2021-08-26,103163,,
07140,A00+,LK Rhein-Hunsrück-Kreis,2021-08-27,2222-12-31,103401,51432,51969
07140,A00-A04,LK Rhein-Hunsrück-Kreis,2021-08-27,2222-12-31,4738,2480,2258
07140,A05-A14,LK Rhein-Hunsrück-Kreis,2021-08-27,2222-12-31,9067,4673,4394
07140,A15-A34,LK Rhein-Hunsrück-Kreis,2021-08-27,2222-12-31,21359,11252,10107
07140,A35-A59,LK Rhein-Hunsrück-Kreis,2021-08-27,2222-12-31,35725,17833,17892
07140,A60-A79,LK Rhein-Hunsrück-Kreis,2021-08-27,2222-12-31,24837,12249,12588
07140,A80+,LK Rhein-Hunsrück-Kreis,2021-08-27,2222-12-31,7675,2945,4730
07140,unbekannt,LK Rhein-Hunsrück-Kreis,2020-01-01,2222-12-31,0,0,0
07141,A00+,LK Rhein-Lahn-Kreis,2020-01-01,2020-10-07,122308,,
07141,A00+,LK Rhein-Lahn-Kreis,2020-10-08,2021-08-26,122297,,
07141,A00+,LK Rhein-Lahn-Kreis,2021-08-27,2222-12-31,122574,60684,61890
07141,A00-A04,LK Rhein-Lahn-Kreis,2021-08-27,2222-12-31,5554,2794,2760
07141,A05-A14,LK Rhein-Lahn-Kreis,2021-08-27,2222-12-31,10876,5529,5347
07141,A15-A34,LK Rhein-Lahn-Kreis,2021-08-27,2222-12-31,24875,13022,11853
07141,A35-A59,LK Rhein-Lahn-Kreis,2021-08-27,2222-12-31,42510,21340,21170
07141,A60-A79,LK Rhein-Lahn-Kreis,2021-08-27,2222-12-31,29657,14315,15342
07141,A80+,LK Rhein-Lahn-Kreis,2021-08-27,2222-12-31,9102,3684,5418
07141,unbekannt,LK Rhein-Lahn-Kreis,2020-01-01,2222-12-31,0,0,0
07143,A00+,LK Westerwaldkreis,2020-01-01,2020-10-07,201597,,
07143,A00+,LK Westerwaldkreis,2020-10-08,2021-08-26,201904,,
07143,A00+,LK Westerwaldkreis,2021-08-27,2222-12-31,202830,100629,102201
07143,A00-A04,LK Westerwaldkreis,2021-08-27,2222-12-31,9652,4953,4699
